M,K,N,block_x,block_y,time_taken_ms
1,784,256,23,30,0.03314018249511719
1,784,256,23,31,0.032901763916015625
1,784,256,23,32,0.03337860107421875
1,784,256,24,1,0.03337860107421875
1,784,256,24,2,0.03314018249511719
1,784,256,24,3,0.03337860107421875
1,784,256,24,4,0.03314018249511719
1,784,256,24,5,0.03266334533691406
1,784,256,24,6,0.03361701965332031
1,784,256,24,7,0.03314018249511719
1,784,256,24,8,0.03314018249511719
1,784,256,24,9,0.03838539123535156
1,784,256,24,10,0.03314018249511719
1,784,256,24,11,0.03337860107421875
1,784,256,24,12,0.03314018249511719
1,784,256,24,13,0.032901763916015625
1,784,256,24,14,0.03314018249511719
1,784,256,24,15,0.03361701965332031
1,784,256,24,16,0.032901763916015625
1,784,256,24,17,0.03337860107421875
1,784,256,24,18,0.03314018249511719
1,784,256,24,19,0.03314018249511719
1,784,256,24,20,0.03361701965332031
1,784,256,24,21,0.032901763916015625
1,784,256,24,22,0.03337860107421875
1,784,256,24,23,0.03504753112792969
1,784,256,24,24,0.03337860107421875
1,784,256,24,25,0.03337860107421875
1,784,256,24,26,0.032901763916015625
1,784,256,24,27,0.03314018249511719
1,784,256,24,28,0.03337860107421875
1,784,256,24,29,0.03314018249511719
1,784,256,24,30,0.03314018249511719
1,784,256,24,31,0.032901763916015625
1,784,256,24,32,0.03314018249511719
1,784,256,25,1,0.032901763916015625
1,784,256,25,2,0.03314018249511719
1,784,256,25,3,0.032901763916015625
1,784,256,25,4,0.032901763916015625
1,784,256,25,5,0.034809112548828125
1,784,256,25,6,0.03337860107421875
1,784,256,25,7,0.03337860107421875
1,784,256,25,8,0.032901763916015625
1,784,256,25,9,0.03361701965332031
1,784,256,25,10,0.03337860107421875
1,784,256,25,11,0.032901763916015625
1,784,256,25,12,0.03314018249511719
1,784,256,25,13,0.032901763916015625
1,784,256,25,14,0.03361701965332031
1,784,256,25,15,0.03314018249511719
1,784,256,25,16,0.03314018249511719
1,784,256,25,17,0.03314018249511719
1,784,256,25,18,0.03314018249511719
1,784,256,25,19,0.03409385681152344
1,784,256,25,20,0.03337860107421875
1,784,256,25,21,0.03361701965332031
1,784,256,25,22,0.032901763916015625
1,784,256,25,23,0.03266334533691406
1,784,256,25,24,0.03337860107421875
1,784,256,25,25,0.032901763916015625
1,784,256,25,26,0.03337860107421875
1,784,256,25,27,0.03314018249511719
1,784,256,25,28,0.032901763916015625
1,784,256,25,29,0.03314018249511719
1,784,256,25,30,0.032901763916015625
1,784,256,25,31,0.032901763916015625
1,784,256,25,32,0.0400543212890625
1,784,256,26,1,0.03337860107421875
1,784,256,26,2,0.03314018249511719
1,784,256,26,3,0.03314018249511719
1,784,256,26,4,0.032901763916015625
1,784,256,26,5,0.032901763916015625
1,784,256,26,6,0.032901763916015625
1,784,256,26,7,0.0324249267578125
1,784,256,26,8,0.03266334533691406
1,784,256,26,9,0.03314018249511719
1,784,256,26,10,0.03314018249511719
1,784,256,26,11,0.032901763916015625
1,784,256,26,12,0.032901763916015625
1,784,256,26,13,0.03314018249511719
1,784,256,26,14,0.03719329833984375
1,784,256,26,15,0.03361701965332031
1,784,256,26,16,0.03314018249511719
1,784,256,26,17,0.032901763916015625
1,784,256,26,18,0.052928924560546875
1,784,256,26,19,0.032901763916015625
1,784,256,26,20,0.03266334533691406
1,784,256,26,21,0.03266334533691406
1,784,256,26,22,0.03314018249511719
1,784,256,26,23,0.032901763916015625
1,784,256,26,24,0.032901763916015625
1,784,256,26,25,0.03266334533691406
1,784,256,26,26,0.03337860107421875
1,784,256,26,27,0.03266334533691406
1,784,256,26,28,0.03409385681152344
1,784,256,26,29,0.032901763916015625
1,784,256,26,30,0.03314018249511719
1,784,256,26,31,0.0324249267578125
1,784,256,26,32,0.03314018249511719
1,784,256,27,1,0.03314018249511719
1,784,256,27,2,0.03266334533691406
1,784,256,27,3,0.032901763916015625
1,784,256,27,4,0.03266334533691406
1,784,256,27,5,0.03314018249511719
1,784,256,27,6,0.032901763916015625
1,784,256,27,7,0.03266334533691406
1,784,256,27,8,0.032901763916015625
1,784,256,27,9,0.0324249267578125
1,784,256,27,10,0.03457069396972656
1,784,256,27,11,0.032901763916015625
1,784,256,27,12,0.032901763916015625
1,784,256,27,13,0.03266334533691406
1,784,256,27,14,0.032901763916015625
1,784,256,27,15,0.032901763916015625
1,784,256,27,16,0.03314018249511719
1,784,256,27,17,0.032901763916015625
1,784,256,27,18,0.032901763916015625
1,784,256,27,19,0.03266334533691406
1,784,256,27,20,0.032901763916015625
1,784,256,27,21,0.032901763916015625
1,784,256,27,22,0.03266334533691406
1,784,256,27,23,0.03314018249511719
1,784,256,27,24,0.034332275390625
1,784,256,27,25,0.03314018249511719
1,784,256,27,26,0.03314018249511719
1,784,256,27,27,0.03314018249511719
1,784,256,27,28,0.03266334533691406
1,784,256,27,29,0.032901763916015625
1,784,256,27,30,0.03314018249511719
1,784,256,27,31,0.032901763916015625
1,784,256,27,32,0.03314018249511719
1,784,256,28,1,0.03314018249511719
1,784,256,28,2,0.032901763916015625
1,784,256,28,3,0.03314018249511719
1,784,256,28,4,0.03266334533691406
1,784,256,28,5,0.032901763916015625
1,784,256,28,6,0.03409385681152344
1,784,256,28,7,0.03314018249511719
1,784,256,28,8,0.03314018249511719
1,784,256,28,9,0.03314018249511719
1,784,256,28,10,0.03266334533691406
1,784,256,28,11,0.032901763916015625
1,784,256,28,12,0.03266334533691406
1,784,256,28,13,0.03314018249511719
1,784,256,28,14,0.03266334533691406
1,784,256,28,15,0.03266334533691406
1,784,256,28,16,0.03337860107421875
1,784,256,28,17,0.032901763916015625
1,784,256,28,18,0.03314018249511719
1,784,256,28,19,0.03314018249511719
1,784,256,28,20,0.034332275390625
1,784,256,28,21,0.03266334533691406
1,784,256,28,22,0.03314018249511719
1,784,256,28,23,0.03314018249511719
1,784,256,28,24,0.03337860107421875
1,784,256,28,25,0.03314018249511719
1,784,256,28,26,0.03337860107421875
1,784,256,28,27,0.03314018249511719
1,784,256,28,28,0.032901763916015625
1,784,256,28,29,0.03266334533691406
1,784,256,28,30,0.03314018249511719
1,784,256,28,31,0.03314018249511719
1,784,256,28,32,0.03361701965332031
1,784,256,29,1,0.03838539123535156
1,784,256,29,2,0.032901763916015625
1,784,256,29,3,0.03314018249511719
1,784,256,29,4,0.03314018249511719
1,784,256,29,5,0.03266334533691406
1,784,256,29,6,0.03314018249511719
1,784,256,29,7,0.03266334533691406
1,784,256,29,8,0.03314018249511719
1,784,256,29,9,0.03314018249511719
1,784,256,29,10,0.032901763916015625
1,784,256,29,11,0.03314018249511719
1,784,256,29,12,0.03266334533691406
1,784,256,29,13,0.03314018249511719
1,784,256,29,14,0.03266334533691406
1,784,256,29,15,0.041961669921875
1,784,256,29,16,0.03337860107421875
1,784,256,29,17,0.03314018249511719
1,784,256,29,18,0.03314018249511719
1,784,256,29,19,0.03337860107421875
1,784,256,29,20,0.032901763916015625
1,784,256,29,21,0.032901763916015625
1,784,256,29,22,0.03314018249511719
1,784,256,29,23,0.03337860107421875
1,784,256,29,24,0.032901763916015625
1,784,256,29,25,0.03314018249511719
1,784,256,29,26,0.03337860107421875
1,784,256,29,27,0.03337860107421875
1,784,256,29,28,0.03337860107421875
1,784,256,29,29,0.034332275390625
1,784,256,29,30,0.03361701965332031
1,784,256,29,31,0.03314018249511719
1,784,256,29,32,0.03314018249511719
1,784,256,30,1,0.032901763916015625
1,784,256,30,2,0.03314018249511719
1,784,256,30,3,0.03314018249511719
1,784,256,30,4,0.03314018249511719
1,784,256,30,5,0.032901763916015625
1,784,256,30,6,0.032901763916015625
1,784,256,30,7,0.03337860107421875
1,784,256,30,8,0.03314018249511719
1,784,256,30,9,0.032901763916015625
1,784,256,30,10,0.03314018249511719
1,784,256,30,11,0.03528594970703125
1,784,256,30,12,0.03361701965332031
1,784,256,30,13,0.03337860107421875
1,784,256,30,14,0.032901763916015625
1,784,256,30,15,0.03314018249511719
1,784,256,30,16,0.032901763916015625
1,784,256,30,17,0.032901763916015625
1,784,256,30,18,0.032901763916015625
1,784,256,30,19,0.03266334533691406
1,784,256,30,20,0.03314018249511719
1,784,256,30,21,0.03266334533691406
1,784,256,30,22,0.032901763916015625
1,784,256,30,23,0.03266334533691406
1,784,256,30,24,0.040531158447265625
1,784,256,30,25,0.03337860107421875
1,784,256,30,26,0.032901763916015625
1,784,256,30,27,0.0476837158203125
1,784,256,30,28,0.03337860107421875
1,784,256,30,29,0.03314018249511719
1,784,256,30,30,0.03266334533691406
1,784,256,30,31,0.0324249267578125
1,784,256,30,32,0.032901763916015625
1,784,256,31,1,0.032901763916015625
1,784,256,31,2,0.03266334533691406
1,784,256,31,3,0.032901763916015625
1,784,256,31,4,0.03266334533691406
1,784,256,31,5,0.032901763916015625
1,784,256,31,6,0.03457069396972656
1,784,256,31,7,0.032901763916015625
1,784,256,31,8,0.03314018249511719
1,784,256,31,9,0.032901763916015625
1,784,256,31,10,0.032901763916015625
1,784,256,31,11,0.032901763916015625
1,784,256,31,12,0.03266334533691406
1,784,256,31,13,0.03314018249511719
1,784,256,31,14,0.03266334533691406
1,784,256,31,15,0.032901763916015625
1,784,256,31,16,0.03266334533691406
1,784,256,31,17,0.032901763916015625
1,784,256,31,18,0.0324249267578125
1,784,256,31,19,0.03266334533691406
1,784,256,31,20,0.034332275390625
1,784,256,31,21,0.03266334533691406
1,784,256,31,22,0.03314018249511719
1,784,256,31,23,0.032901763916015625
1,784,256,31,24,0.032901763916015625
1,784,256,31,25,0.03266334533691406
1,784,256,31,26,0.032901763916015625
1,784,256,31,27,0.03314018249511719
1,784,256,31,28,0.032901763916015625
1,784,256,31,29,0.032901763916015625
1,784,256,31,30,0.03266334533691406
1,784,256,31,31,0.03314018249511719
1,784,256,31,32,0.032901763916015625
1,784,256,32,1,0.03266334533691406
1,784,256,32,2,0.034332275390625
1,784,256,32,3,0.03266334533691406
1,784,256,32,4,0.032901763916015625
1,784,256,32,5,0.03314018249511719
1,784,256,32,6,0.03266334533691406
1,784,256,32,7,0.032901763916015625
1,784,256,32,8,0.03266334533691406
1,784,256,32,9,0.032901763916015625
1,784,256,32,10,0.03314018249511719
1,784,256,32,11,0.03314018249511719
1,784,256,32,12,0.03314018249511719
1,784,256,32,13,0.03314018249511719
1,784,256,32,14,0.032901763916015625
1,784,256,32,15,0.032901763916015625
1,784,256,32,16,0.03409385681152344
1,784,256,32,17,0.0324249267578125
1,784,256,32,18,0.03266334533691406
1,784,256,32,19,0.03314018249511719
1,784,256,32,20,0.03337860107421875
1,784,256,32,21,0.03314018249511719
1,784,256,32,22,0.0324249267578125
1,784,256,32,23,0.03337860107421875
1,784,256,32,24,0.03266334533691406
1,784,256,32,25,0.032901763916015625
1,784,256,32,26,0.032901763916015625
1,784,256,32,27,0.03337860107421875
1,784,256,32,28,0.0324249267578125
1,784,256,32,29,0.032901763916015625
1,784,256,32,30,0.033855438232421875
1,784,256,32,31,0.032901763916015625
1,784,256,32,32,0.03337860107421875
8,784,256,1,1,0.46753883361816406
8,784,256,1,2,0.3352165222167969
8,784,256,1,3,0.31113624572753906
8,784,256,1,4,0.2505779266357422
8,784,256,1,5,0.25725364685058594
8,784,256,1,6,0.24890899658203125
8,784,256,1,7,0.244140625
8,784,256,1,8,0.2372264862060547
8,784,256,1,9,0.23651123046875
8,784,256,1,10,0.24199485778808594
8,784,256,1,11,0.23889541625976562
8,784,256,1,12,0.23818016052246094
8,784,256,1,13,0.23365020751953125
8,784,256,1,14,0.23889541625976562
8,784,256,1,15,0.23293495178222656
8,784,256,1,16,0.2372264862060547
8,784,256,1,17,0.24008750915527344
8,784,256,1,18,0.23794174194335938
8,784,256,1,19,0.2353191375732422
8,784,256,1,20,0.24008750915527344
8,784,256,1,21,0.23794174194335938
8,784,256,1,22,0.23627281188964844
8,784,256,1,23,0.23794174194335938
8,784,256,1,24,0.2384185791015625
8,784,256,1,25,0.2396106719970703
8,784,256,1,26,0.23555755615234375
8,784,256,1,27,0.2396106719970703
8,784,256,1,28,0.2415180206298828
8,784,256,1,29,0.23603439331054688
8,784,256,1,30,0.23937225341796875
8,784,256,1,31,0.2410411834716797
8,784,256,1,32,0.2372264862060547
8,784,256,2,1,0.22101402282714844
8,784,256,2,2,0.1461505889892578
8,784,256,2,3,0.14019012451171875
8,784,256,2,4,0.1285076141357422
8,784,256,2,5,0.12087821960449219
8,784,256,2,6,0.1201629638671875
8,784,256,2,7,0.11992454528808594
8,784,256,2,8,0.118255615234375
8,784,256,2,9,0.11587142944335938
8,784,256,2,10,0.1163482666015625
8,784,256,2,11,0.11897087097167969
8,784,256,2,12,0.11777877807617188
8,784,256,2,13,0.11944770812988281
8,784,256,2,14,0.11754035949707031
8,784,256,2,15,0.11754035949707031
8,784,256,2,16,0.1163482666015625
8,784,256,2,17,0.12493133544921875
8,784,256,2,18,0.12278556823730469
8,784,256,2,19,0.12278556823730469
8,784,256,2,20,0.12373924255371094
8,784,256,2,21,0.12564659118652344
8,784,256,2,22,0.1239776611328125
8,784,256,2,23,0.12421607971191406
8,784,256,2,24,0.12350082397460938
8,784,256,2,25,0.12564659118652344
8,784,256,2,26,0.12350082397460938
8,784,256,2,27,0.12302398681640625
8,784,256,2,28,0.12350082397460938
8,784,256,2,29,0.12493133544921875
8,784,256,2,30,0.12373924255371094
8,784,256,2,31,0.12469291687011719
8,784,256,2,32,0.12421607971191406
8,784,256,3,1,0.15306472778320312
8,784,256,3,2,0.09989738464355469
8,784,256,3,3,0.09417533874511719
8,784,256,3,4,0.091552734375
8,784,256,3,5,0.09202957153320312
8,784,256,3,6,0.09059906005859375
8,784,256,3,7,0.09036064147949219
8,784,256,3,8,0.09226799011230469
8,784,256,3,9,0.0896453857421875
8,784,256,3,10,0.09274482727050781
8,784,256,3,11,0.09131431579589844
8,784,256,3,12,0.09036064147949219
8,784,256,3,13,0.09202957153320312
8,784,256,3,14,0.09131431579589844
8,784,256,3,15,0.09608268737792969
8,784,256,3,16,0.0934600830078125
8,784,256,3,17,0.09250640869140625
8,784,256,3,18,0.09012222290039062
8,784,256,3,19,0.0896453857421875
8,784,256,3,20,0.09298324584960938
8,784,256,3,21,0.09417533874511719
8,784,256,3,22,0.087738037109375
8,784,256,3,23,0.08845329284667969
8,784,256,3,24,0.08869171142578125
8,784,256,3,25,0.08940696716308594
8,784,256,3,26,0.08916854858398438
8,784,256,3,27,0.08869171142578125
8,784,256,3,28,0.08797645568847656
8,784,256,3,29,0.09083747863769531
8,784,256,3,30,0.08845329284667969
8,784,256,3,31,0.08869171142578125
8,784,256,3,32,0.0896453857421875
8,784,256,4,1,0.09322166442871094
8,784,256,4,2,0.07915496826171875
8,784,256,4,3,0.07605552673339844
8,784,256,4,4,0.07414817810058594
8,784,256,4,5,0.07390975952148438
8,784,256,4,6,0.0743865966796875
8,784,256,4,7,0.07677078247070312
8,784,256,4,8,0.07534027099609375
8,784,256,4,9,0.07605552673339844
8,784,256,4,10,0.07700920104980469
8,784,256,4,11,0.07700920104980469
8,784,256,4,12,0.0782012939453125
8,784,256,4,13,0.07724761962890625
8,784,256,4,14,0.07653236389160156
8,784,256,4,15,0.07677078247070312
8,784,256,4,16,0.07677078247070312
8,784,256,4,17,0.07605552673339844
8,784,256,4,18,0.08392333984375
8,784,256,4,19,0.07653236389160156
8,784,256,4,20,0.07605552673339844
8,784,256,4,21,0.07653236389160156
8,784,256,4,22,0.07748603820800781
8,784,256,4,23,0.0762939453125
8,784,256,4,24,0.07843971252441406
8,784,256,4,25,0.07677078247070312
8,784,256,4,26,0.07605552673339844
8,784,256,4,27,0.07605552673339844
8,784,256,4,28,0.07653236389160156
8,784,256,4,29,0.07653236389160156
8,784,256,4,30,0.0762939453125
8,784,256,4,31,0.07748603820800781
8,784,256,4,32,0.07557868957519531
8,784,256,5,1,0.08320808410644531
8,784,256,5,2,0.06842613220214844
8,784,256,5,3,0.06937980651855469
8,784,256,5,4,0.06866455078125
8,784,256,5,5,0.06747245788574219
8,784,256,5,6,0.06747245788574219
8,784,256,5,7,0.07915496826171875
8,784,256,5,8,0.07700920104980469
8,784,256,5,9,0.07796287536621094
8,784,256,5,10,0.0762939453125
8,784,256,5,11,0.07796287536621094
8,784,256,5,12,0.0762939453125
8,784,256,5,13,0.07867813110351562
8,784,256,5,14,0.07772445678710938
8,784,256,5,15,0.0782012939453125
8,784,256,5,16,0.07748603820800781
8,784,256,5,17,0.07867813110351562
8,784,256,5,18,0.07915496826171875
8,784,256,5,19,0.07748603820800781
8,784,256,5,20,0.07843971252441406
8,784,256,5,21,0.07796287536621094
8,784,256,5,22,0.07772445678710938
8,784,256,5,23,0.07891654968261719
8,784,256,5,24,0.07963180541992188
8,784,256,5,25,0.07867813110351562
8,784,256,5,26,0.07724761962890625
8,784,256,5,27,0.0782012939453125
8,784,256,5,28,0.0782012939453125
8,784,256,5,29,0.0782012939453125
8,784,256,5,30,0.07843971252441406
8,784,256,5,31,0.07867813110351562
8,784,256,5,32,0.07748603820800781
8,784,256,6,1,0.07367134094238281
8,784,256,6,2,0.064849853515625
8,784,256,6,3,0.059604644775390625
8,784,256,6,4,0.058650970458984375
8,784,256,6,5,0.06079673767089844
8,784,256,6,6,0.06890296936035156
8,784,256,6,7,0.06723403930664062
8,784,256,6,8,0.06365776062011719
8,784,256,6,9,0.06413459777832031
8,784,256,6,10,0.06461143493652344
8,784,256,6,11,0.06389617919921875
8,784,256,6,12,0.06365776062011719
8,784,256,6,13,0.06341934204101562
8,784,256,6,14,0.06461143493652344
8,784,256,6,15,0.06341934204101562
8,784,256,6,16,0.06437301635742188
8,784,256,6,17,0.062465667724609375
8,784,256,6,18,0.06389617919921875
8,784,256,6,19,0.06318092346191406
8,784,256,6,20,0.08654594421386719
8,784,256,6,21,0.06437301635742188
8,784,256,6,22,0.06437301635742188
8,784,256,6,23,0.06365776062011719
8,784,256,6,24,0.0629425048828125
8,784,256,6,25,0.06318092346191406
8,784,256,6,26,0.06318092346191406
8,784,256,6,27,0.06437301635742188
8,784,256,6,28,0.06389617919921875
8,784,256,6,29,0.06389617919921875
8,784,256,6,30,0.06437301635742188
8,784,256,6,31,0.06365776062011719
8,784,256,6,32,0.06365776062011719
8,784,256,7,1,0.06365776062011719
8,784,256,7,2,0.05817413330078125
8,784,256,7,3,0.05793571472167969
8,784,256,7,4,0.05435943603515625
8,784,256,7,5,0.05936622619628906
8,784,256,7,6,0.05936622619628906
8,784,256,7,7,0.05817413330078125
8,784,256,7,8,0.05555152893066406
8,784,256,7,9,0.05555152893066406
8,784,256,7,10,0.054836273193359375
8,784,256,7,11,0.06103515625
8,784,256,7,12,0.064849853515625
8,784,256,7,13,0.05602836608886719
8,784,256,7,14,0.06818771362304688
8,784,256,7,15,0.05555152893066406
8,784,256,7,16,0.0553131103515625
8,784,256,7,17,0.0553131103515625
8,784,256,7,18,0.054836273193359375
8,784,256,7,19,0.05650520324707031
8,784,256,7,20,0.058650970458984375
8,784,256,7,21,0.05626678466796875
8,784,256,7,22,0.058650970458984375
